County,Year,Sex,Age,White,Hispanic,Asian,Pac.Isl,Black,Amer.Ind,Multirace
3,2000,M,77,122,4,0,0,0,1,1
3,2000,M,78,121,3,0,0,0,0,0
3,2000,M,79,103,2,0,0,0,0,0
3,2000,M,80,85,5,0,0,0,2,0
3,2000,M,81,82,1,0,0,0,1,0
3,2000,M,82,86,2,0,0,0,0,0
3,2000,M,83,72,1,1,0,0,0,0
3,2000,M,84,57,0,0,0,0,1,0
3,2000,M,85,44,2,0,0,0,0,0
3,2000,M,86,27,1,0,0,0,0,0
3,2000,M,87,24,0,0,0,0,0,0
3,2000,M,88,22,1,0,0,0,0,0
3,2000,M,89,26,0,0,0,0,0,0
3,2000,M,90,14,0,0,0,0,0,0
3,2000,M,91,13,0,0,0,0,0,0
3,2000,M,92,11,0,0,0,0,0,0
3,2000,M,93,8,0,0,0,0,0,0
3,2000,M,94,8,0,1,0,0,0,0
3,2000,M,95,4,0,0,0,0,0,0
3,2000,M,96,3,0,0,0,0,0,0
3,2000,M,97,3,0,0,0,0,0,0
3,2000,M,98,3,0,0,0,0,0,0
3,2000,M,99,1,0,0,0,0,0,0
3,2000,M,100,0,0,0,0,0,0,0
4,2000,F,0,630,233,52,11,18,24,63
4,2000,F,1,691,218,50,1,20,31,49
4,2000,F,2,717,208,59,2,20,30,47
4,2000,F,3,753,229,71,1,19,32,43
4,2000,F,4,820,237,78,2,21,24,53
4,2000,F,5,823,222,85,1,25,22,56
4,2000,F,6,804,224,59,2,35,27,49
4,2000,F,7,844,229,72,2,23,28,50
4,2000,F,8,901,235,86,2,28,28,63
4,2000,F,9,934,241,91,3,28,35,61
4,2000,F,10,977,231,90,2,21,36,65
4,2000,F,11,980,215,96,0,30,34,58
4,2000,F,12,966,220,89,2,27,44,52
4,2000,F,13,1000,223,91,3,33,44,61
4,2000,F,14,1031,210,95,2,21,34,60
4,2000,F,15,1086,197,82,1,23,39,53
4,2000,F,16,1052,204,81,2,16,41,51
4,2000,F,17,1057,205,77,2,22,26,56
4,2000,F,18,1497,269,94,3,25,30,47
4,2000,F,19,1705,294,91,3,53,36,55
4,2000,F,20,1769,274,111,4,39,24,51
4,2000,F,21,1746,275,105,3,27,24,39
4,2000,F,22,1600,254,107,3,27,31,36
4,2000,F,23,1310,237,88,3,24,32,41
4,2000,F,24,1037,209,70,4,22,27,31
4,2000,F,25,866,199,59,6,21,23,29
4,2000,F,26,790,173,57,4,17,19,21
4,2000,F,27,770,195,43,3,19,26,19
4,2000,F,28,833,181,43,2,16,26,26
4,2000,F,29,880,155,30,2,15,27,23
4,2000,F,30,933,145,31,2,11,25,25
4,2000,F,31,848,151,35,2,10,19,22
4,2000,F,32,804,154,34,2,12,24,18
4,2000,F,33,823,166,36,0,13,22,15
4,2000,F,34,828,146,38,1,11,27,23
4,2000,F,35,953,149,39,3,14,31,25
4,2000,F,36,1013,156,38,2,17,33,27
4,2000,F,37,1091,152,38,1,15,33,27
4,2000,F,38,1079,137,43,4,9,33,29
4,2000,F,39,1202,133,40,2,15,27,30
4,2000,F,40,1197,119,45,0,14,24,31
4,2000,F,41,1231,118,43,1,17,22,26
4,2000,F,42,1223,115,43,2,22,32,32
4,2000,F,43,1274,134,38,4,21,36,30
4,2000,F,44,1282,112,42,3,17,22,28
4,2000,F,45,1277,111,48,3,19,25,30
4,2000,F,46,1263,114,37,3,14,26,28
4,2000,F,47,1255,105,39,3,13,28,27
4,2000,F,48,1246,91,37,3,12,24,29
4,2000,F,49,1265,87,44,1,9,21,25
4,2000,F,50,1235,77,32,1,10,20,20
4,2000,F,51,1204,70,34,1,16,26,23
4,2000,F,52,1182,72,36,1,13,25,21
4,2000,F,53,1190,61,32,1,12,17,25
4,2000,F,54,971,55,28,0,16,18,15
4,2000,F,55,935,43,23,0,8,15,26
4,2000,F,56,934,50,14,1,7,20,26
4,2000,F,57,886,54,17,2,4,19,20
4,2000,F,58,873,43,17,1,6,16,15
4,2000,F,59,828,42,17,2,11,15,20
4,2000,F,60,839,44,12,1,9,16,17
4,2000,F,61,787,51,17,1,8,13,16
4,2000,F,62,769,37,16,0,8,16,15
4,2000,F,63,764,37,19,2,4,10,16
4,2000,F,64,749,31,19,1,7,12,11
4,2000,F,65,783,39,12,1,8,10,10
4,2000,F,66,744,43,14,0,7,9,11
4,2000,F,67,710,32,12,0,7,8,14
4,2000,F,68,700,29,10,1,6,6,11
4,2000,F,69,713,29,10,0,9,9,10
4,2000,F,70,770,32,10,0,8,6,11
4,2000,F,71,799,28,13,1,7,4,8
4,2000,F,72,792,30,16,1,7,6,7
4,2000,F,73,810,33,14,1,5,7,7
4,2000,F,74,823,27,11,0,5,7,8
4,2000,F,75,828,20,5,1,6,4,10
4,2000,F,76,863,21,10,0,4,6,7
4,2000,F,77,830,26,8,0,4,7,5
4,2000,F,78,774,26,7,0,3,4,4
4,2000,F,79,754,21,6,0,6,9,6
4,2000,F,80,682,17,7,0,8,5,7
4,2000,F,81,618,13,11,0,4,2,7
4,2000,F,82,567,17,7,0,6,2,6
4,2000,F,83,569,8,6,0,3,3,3
4,2000,F,84,518,6,4,0,0,3,5
4,2000,F,85,466,6,6,0,0,1,3
4,2000,F,86,380,12,4,0,2,5,3
4,2000,F,87,350,8,8,0,3,3,2
4,2000,F,88,291,5,6,0,2,2,2
4,2000,F,89,245,3,1,0,1,3,3
4,2000,F,90,206,8,2,0,2,1,2
4,2000,F,91,183,4,1,0,1,1,2
4,2000,F,92,154,2,1,0,1,1,2
4,2000,F,93,118,2,0,0,0,0,1
4,2000,F,94,88,1,0,0,1,0,1
4,2000,F,95,60,0,0,0,2,2,2
4,2000,F,96,52,0,0,0,1,1,2
4,2000,F,97,45,0,0,0,0,0,1
4,2000,F,98,29,0,0,0,0,1,0
4,2000,F,99,16,0,0,0,1,0,0
4,2000,F,100,30,0,0,1,0,1,1
4,2000,M,0,759,263,58,13,24,26,62
4,2000,M,1,761,254,54,3,17,33,56
4,2000,M,2,732,251,55,3,21,33,48
4,2000,M,3,775,242,75,2,22,30,42
4,2000,M,4,868,236,66,1,19,32,48
4,2000,M,5,880,219,74,2,34,36,49
4,2000,M,6,857,226,81,2,23,34,52
4,2000,M,7,902,222,91,2,22,35,48
4,2000,M,8,993,219,100,3,30,47,59
4,2000,M,9,1061,238,108,3,24,44,63
4,2000,M,10,1081,232,104,1,38,44,63
4,2000,M,11,1069,227,96,2,43,48,64
4,2000,M,12,1090,223,98,1,30,34,60
4,2000,M,13,1133,222,103,2,24,38,47
4,2000,M,14,1108,212,111,2,28,35,49
4,2000,M,15,1152,223,109,2,23,31,55
4,2000,M,16,1124,230,94,3,26,41,52
4,2000,M,17,1126,237,95,2,23,43,45
4,2000,M,18,1389,258,101,2,42,36,62
4,2000,M,19,1616,271,94,5,50,36,49
4,2000,M,20,1675,300,105,6,57,29,45
4,2000,M,21,1691,312,88,7,57,27,46
4,2000,M,22,1550,290,86,8,39,31,52
4,2000,M,23,1437,311,92,10,49,32,48
4,2000,M,24,1214,262,83,5,42,39,34
4,2000,M,25,1044,253,78,3,38,28,31
4,2000,M,26,974,223,60,3,39,21,28
4,2000,M,27,905,199,51,6,37,23,30
4,2000,M,28,919,194,41,6,26,22,27
4,2000,M,29,919,194,47,5,23,24,28
4,2000,M,30,908,181,41,4,20,24,27
4,2000,M,31,831,184,34,3,21,17,22
4,2000,M,32,774,167,28,2,19,14,20
4,2000,M,33,762,159,20,0,14,21,23
4,2000,M,34,800,167,26,1,18,29,23
4,2000,M,35,901,153,41,2,15,31,23
4,2000,M,36,937,153,28,3,17,29,28
4,2000,M,37,1014,135,26,2,16,27,27
4,2000,M,38,1068,136,32,2,22,28,33
4,2000,M,39,1068,140,35,3,24,28,32
4,2000,M,40,1106,148,38,4,23,25,29
4,2000,M,41,1084,151,29,3,18,25,28
4,2000,M,42,1146,151,31,2,20,23,23
4,2000,M,43,1148,143,31,1,19,32,22
4,2000,M,44,1192,130,33,1,19,28,28
4,2000,M,45,1209,121,32,1,19,27,27
4,2000,M,46,1221,103,35,3,18,27,24
4,2000,M,47,1243,105,40,3,13,23,27
4,2000,M,48,1167,90,28,1,15,20,25
4,2000,M,49,1151,81,31,1,13,20,23
4,2000,M,50,1190,86,32,3,12,23,22
4,2000,M,51,1165,76,26,2,10,15,16
4,2000,M,52,1173,70,25,3,13,18,16
4,2000,M,53,1157,83,25,3,17,17,16
4,2000,M,54,917,69,23,1,13,17,15
4,2000,M,55,864,67,16,0,8,20,18
4,2000,M,56,890,57,15,0,10,17,16
4,2000,M,57,877,50,18,1,8,13,21
4,2000,M,58,777,45,14,1,6,11,19
4,2000,M,59,761,37,14,0,9,10,14
4,2000,M,60,695,40,15,0,11,8,14
4,2000,M,61,657,42,10,0,9,11,17
4,2000,M,62,670,37,13,1,9,10,15
4,2000,M,63,672,35,13,0,10,7,12
4,2000,M,64,662,32,12,0,7,12,11
4,2000,M,65,683,39,14,0,8,11,14
4,2000,M,66,631,33,11,0,10,10,10
4,2000,M,67,609,31,7,0,7,7,12
4,2000,M,68,647,25,7,0,3,7,14
4,2000,M,69,651,30,6,2,8,10,9
4,2000,M,70,647,31,6,1,10,7,9
4,2000,M,71,631,24,5,0,8,5,9
4,2000,M,72,658,32,9,0,5,5,10
4,2000,M,73,635,33,8,1,3,4,10
4,2000,M,74,615,22,4,0,6,3,7
4,2000,M,75,616,16,6,1,6,5,6
4,2000,M,76,589,27,4,0,3,3,5
4,2000,M,77,567,24,7,0,5,1,5
4,2000,M,78,575,17,7,0,1,1,4
4,2000,M,79,593,14,4,0,2,0,3
4,2000,M,80,508,14,4,0,6,0,3
4,2000,M,81,434,7,5,2,4,2,4
4,2000,M,82,414,9,5,1,3,3,3
4,2000,M,83,364,8,3,0,1,3,2
4,2000,M,84,319,9,3,0,2,3,2
4,2000,M,85,293,9,2,0,3,2,2
4,2000,M,86,222,4,2,0,1,2,1
4,2000,M,87,193,3,3,0,0,2,2
4,2000,M,88,159,2,2,0,0,0,2
4,2000,M,89,123,4,1,0,1,0,1
4,2000,M,90,99,3,2,0,1,0,1
4,2000,M,91,80,1,1,0,0,0,0
4,2000,M,92,67,0,1,1,0,0,0
4,2000,M,93,47,1,0,0,0,0,0
4,2000,M,94,32,1,1,0,1,0,0
4,2000,M,95,25,0,0,0,2,0,1
4,2000,M,96,19,0,0,0,1,0,1
4,2000,M,97,20,1,0,0,1,0,1
4,2000,M,98,10,0,0,0,1,0,0
4,2000,M,99,6,0,0,0,0,0,0
4,2000,M,100,9,0,0,0,0,0,0
5,2000,F,0,137,26,2,0,9,0,5
5,2000,F,1,123,22,2,1,1,2,7
5,2000,F,2,132,17,3,0,0,6,8
5,2000,F,3,137,16,1,0,0,4,5
5,2000,F,4,154,19,2,1,4,6,8
5,2000,F,5,172,24,3,0,3,4,12
5,2000,F,6,165,29,3,1,2,3,12
5,2000,F,7,192,31,3,0,1,4,11
5,2000,F,8,218,25,1,0,1,5,13
5,2000,F,9,239,28,1,1,2,6,11
5,2000,F,10,241,35,1,2,3,4,13
5,2000,F,11,238,33,2,1,3,5,11
5,2000,F,12,245,29,5,2,1,4,10
5,2000,F,13,239,33,3,2,4,3,11
5,2000,F,14,261,37,4,1,4,5,17
5,2000,F,15,246,28,3,1,3,8,14
5,2000,F,16,230,25,3,0,3,5,9
5,2000,F,17,230,24,4,0,4,5,7
5,2000,F,18,165,19,3,0,2,6,7
5,2000,F,19,138,15,2,0,0,7,7
5,2000,F,20,131,19,2,0,0,3,9
5,2000,F,21,119,14,3,0,1,2,4
5,2000,F,22,97,13,3,0,0,3,5
5,2000,F,23,95,14,2,0,0,4,3
5,2000,F,24,113,12,0,0,1,3,3
5,2000,F,25,106,15,2,0,2,3,3
5,2000,F,26,104,18,3,0,1,3,5
5,2000,F,27,107,12,3,0,0,5,3
5,2000,F,28,98,14,1,0,0,6,6
5,2000,F,29,125,15,1,0,0,4,7
5,2000,F,30,151,25,1,0,2,3,4
5,2000,F,31,147,14,2,0,1,6,5
5,2000,F,32,147,20,3,0,0,9,3
5,2000,F,33,163,16,1,0,1,3,3
5,2000,F,34,155,15,2,0,1,2,4
5,2000,F,35,193,14,3,2,0,6,6
5,2000,F,36,223,14,3,1,2,5,6
5,2000,F,37,253,21,3,0,3,5,6
5,2000,F,38,241,20,2,0,2,4,10
5,2000,F,39,278,25,2,0,1,5,9
5,2000,F,40,292,27,3,0,2,6,8
5,2000,F,41,302,27,5,1,3,4,4
5,2000,F,42,291,23,3,1,2,6,6
5,2000,F,43,295,23,5,0,0,7,7
5,2000,F,44,328,20,3,1,2,7,9
5,2000,F,45,317,21,3,1,3,12,9
5,2000,F,46,309,20,3,1,1,11,8
5,2000,F,47,340,19,6,0,1,8,10
5,2000,F,48,328,22,5,0,1,6,11
5,2000,F,49,302,16,4,1,2,5,7
5,2000,F,50,319,17,2,0,1,6,5
5,2000,F,51,318,9,2,0,1,5,4
5,2000,F,52,322,18,4,0,1,6,5
5,2000,F,53,349,21,3,0,2,6,6
5,2000,F,54,291,12,4,0,2,3,4
5,2000,F,55,276,11,6,2,2,4,6
5,2000,F,56,263,18,4,1,3,3,7
5,2000,F,57,302,13,3,0,2,3,5
5,2000,F,58,291,10,4,1,2,3,7
5,2000,F,59,269,12,2,0,1,3,9
5,2000,F,60,252,16,2,0,2,3,7
5,2000,F,61,268,21,3,0,2,3,4
5,2000,F,62,289,11,4,0,2,3,3
5,2000,F,63,272,4,3,0,2,2,4
5,2000,F,64,240,13,3,1,2,2,5
5,2000,F,65,224,12,3,0,2,3,5
5,2000,F,66,204,7,5,0,1,3,5
5,2000,F,67,202,4,3,0,0,3,3
5,2000,F,68,187,10,3,0,0,1,3
5,2000,F,69,208,7,3,0,0,2,3
5,2000,F,70,218,6,3,0,1,3,3
5,2000,F,71,191,8,1,0,1,3,2
5,2000,F,72,181,9,2,0,2,3,1
5,2000,F,73,169,2,6,0,3,1,1
5,2000,F,74,165,8,3,0,1,2,1
5,2000,F,75,186,5,0,0,2,2,3
5,2000,F,76,171,7,1,0,1,2,1
5,2000,F,77,141,4,0,0,0,3,1
5,2000,F,78,119,2,0,0,0,3,2
5,2000,F,79,117,2,1,0,2,1,1
5,2000,F,80,121,5,0,0,1,0,1
5,2000,F,81,117,1,0,0,1,0,0
5,2000,F,82,110,4,1,0,0,0,1
5,2000,F,83,91,1,0,0,0,0,0
5,2000,F,84,71,4,0,0,0,0,0
5,2000,F,85,73,3,0,0,0,1,0
5,2000,F,86,61,3,1,0,0,1,0
5,2000,F,87,48,2,0,0,0,0,0
5,2000,F,88,46,1,0,0,0,0,0
5,2000,F,89,43,1,0,0,0,0,0
5,2000,F,90,33,0,0,0,0,0,0
5,2000,F,91,28,1,0,0,0,0,0
5,2000,F,92,19,0,0,0,0,0,0
5,2000,F,93,13,0,0,0,0,1,0
5,2000,F,94,12,1,0,0,0,1,0
5,2000,F,95,12,0,0,0,0,0,0
5,2000,F,96,9,0,0,0,0,0,0
5,2000,F,97,6,1,0,0,0,0,0
5,2000,F,98,5,0,0,0,0,0,0
5,2000,F,99,4,0,0,0,0,0,0
5,2000,F,100,7,0,0,0,0,0,0
5,2000,M,0,124,23,1,0,10,3,6
5,2000,M,1,143,24,1,0,0,6,6
5,2000,M,2,139,27,0,0,2,5,6
5,2000,M,3,170,24,0,1,2,4,6
5,2000,M,4,170,19,2,0,1,6,9
5,2000,M,5,189,31,3,0,2,7,7
5,2000,M,6,186,26,3,0,1,5,4
5,2000,M,7,196,32,3,0,4,3,6
5,2000,M,8,220,34,4,0,3,5,9
5,2000,M,9,244,35,3,0,4,4,8
5,2000,M,10,238,28,3,0,4,5,7
5,2000,M,11,237,35,3,0,2,3,7
5,2000,M,12,262,31,2,1,3,8,12
5,2000,M,13,277,37,4,0,4,8,9
5,2000,M,14,296,35,8,0,4,7,10
5,2000,M,15,282,34,4,0,4,7,8
5,2000,M,16,275,38,4,0,7,7,10
5,2000,M,17,255,44,4,0,6,10,11
5,2000,M,18,231,37,1,0,3,8,11
5,2000,M,19,188,24,0,0,4,4,8
5,2000,M,20,145,16,1,0,1,2,7
5,2000,M,21,131,18,0,0,2,2,4
5,2000,M,22,121,20,0,0,2,4,4
5,2000,M,23,101,15,2,0,2,3,6
5,2000,M,24,96,12,3,0,3,4,4
5,2000,M,25,109,14,3,0,2,1,2
5,2000,M,26,108,10,1,0,2,2,1
5,2000,M,27,105,14,2,1,2,3,1
5,2000,M,28,112,18,3,0,2,3,2
5,2000,M,29,136,19,3,1,4,4,3
5,2000,M,30,136,23,1,0,3,3,4
5,2000,M,31,129,17,1,0,1,3,3
5,2000,M,32,137,22,0,1,2,4,2
5,2000,M,33,152,19,0,0,3,5,2
5,2000,M,34,153,20,0,0,3,3,4
5,2000,M,35,189,8,1,1,3,6,3
5,2000,M,36,215,9,2,0,3,5,5
5,2000,M,37,219,22,3,0,3,4,3
5,2000,M,38,243,19,3,0,3,6,2
5,2000,M,39,239,17,2,1,6,8,4
5,2000,M,40,268,22,1,0,4,5,3
5,2000,M,41,260,23,1,0,6,4,9
5,2000,M,42,276,19,1,1,4,5,9
5,2000,M,43,307,22,2,2,5,3,4
5,2000,M,44,311,15,2,1,1,6,5
5,2000,M,45,297,17,2,0,2,7,5
5,2000,M,46,312,13,3,0,6,5,6
5,2000,M,47,292,20,3,0,4,3,7
5,2000,M,48,300,19,2,0,2,8,5
5,2000,M,49,291,19,2,1,3,5,6
5,2000,M,50,323,22,4,0,3,3,9
5,2000,M,51,308,23,2,0,2,6,8
5,2000,M,52,308,18,1,0,1,6,7
5,2000,M,53,322,20,1,0,2,5,9
5,2000,M,54,279,13,5,0,2,3,6
5,2000,M,55,285,10,4,0,2,1,5
5,2000,M,56,271,18,2,0,3,2,6
5,2000,M,57,276,17,2,0,3,3,4
5,2000,M,58,258,9,3,0,3,2,5
5,2000,M,59,238,6,1,0,3,2,3
5,2000,M,60,241,9,1,0,3,3,6
5,2000,M,61,249,14,2,0,3,3,9
5,2000,M,62,269,19,1,0,3,2,5
5,2000,M,63,262,15,0,0,4,1,6
5,2000,M,64,232,12,1,0,3,2,5
5,2000,M,65,229,11,2,1,1,1,3
5,2000,M,66,236,7,1,0,2,2,3
5,2000,M,67,246,10,0,0,5,3,2
5,2000,M,68,228,13,2,1,3,3,2
5,2000,M,69,214,9,3,0,1,3,2
5,2000,M,70,198,12,2,0,2,1,1
5,2000,M,71,204,6,0,0,4,1,1
5,2000,M,72,186,11,2,0,2,0,1
5,2000,M,73,187,8,1,0,2,3,1
5,2000,M,74,160,5,1,0,2,3,2
5,2000,M,75,150,4,1,0,1,1,3
5,2000,M,76,168,2,0,0,0,1,2
5,2000,M,77,131,4,0,0,0,0,1
5,2000,M,78,109,3,0,0,1,1,0
5,2000,M,79,106,4,1,0,1,0,0
5,2000,M,80,96,4,0,0,0,0,1
5,2000,M,81,90,3,0,0,0,1,1
5,2000,M,82,85,2,0,0,2,0,0
5,2000,M,83,59,1,0,0,1,0,1
5,2000,M,84,64,0,0,0,0,0,0
5,2000,M,85,51,0,0,0,0,1,0
5,2000,M,86,42,2,0,0,1,0,0
5,2000,M,87,27,1,0,0,0,0,1
5,2000,M,88,25,2,0,0,0,0,0
5,2000,M,89,15,1,0,0,0,0,0
5,2000,M,90,13,0,0,0,0,0,0
5,2000,M,91,9,0,0,0,0,0,0
5,2000,M,92,10,0,0,0,0,0,1
5,2000,M,93,10,0,0,0,0,0,0
5,2000,M,94,6,0,0,0,0,0,0
5,2000,M,95,3,0,0,0,0,0,0
5,2000,M,96,2,0,0,0,0,0,0
5,2000,M,97,2,0,0,0,0,0,0
5,2000,M,98,3,0,0,0,0,0,0
5,2000,M,99,1,0,0,0,0,0,0
5,2000,M,100,2,0,0,0,0,0,0
6,2000,F,0,43,107,2,0,1,5,2
6,2000,F,1,54,96,2,0,0,5,3
6,2000,F,2,50,104,1,0,0,4,4
6,2000,F,3,38,92,0,1,2,4,1
6,2000,F,4,46,85,0,0,2,3,1
6,2000,F,5,54,112,0,1,0,3,1
6,2000,F,6,42,102,1,1,2,4,3
6,2000,F,7,61,95,1,0,1,3,4
6,2000,F,8,65,99,3,1,0,4,3
6,2000,F,9,59,89,2,1,0,1,3
6,2000,F,10,77,88,2,2,0,2,3
6,2000,F,11,79,71,3,1,0,4,4
6,2000,F,12,77,76,2,1,2,4,3
6,2000,F,13,62,80,1,0,3,6,5
6,2000,F,14,65,95,1,0,3,2,2
6,2000,F,15,77,88,1,0,1,2,2
6,2000,F,16,83,93,1,1,2,2,2
6,2000,F,17,60,97,2,1,2,3,2
6,2000,F,18,55,94,3,0,0,3,3
6,2000,F,19,51,91,6,0,0,4,3
6,2000,F,20,38,64,2,2,1,1,2
6,2000,F,21,31,74,2,1,0,0,1
6,2000,F,22,30,76,3,0,0,4,1
6,2000,F,23,38,72,1,2,0,3,1
6,2000,F,24,30,72,1,3,0,3,1
6,2000,F,25,35,72,0,1,0,3,1
6,2000,F,26,29,67,0,0,0,3,2
6,2000,F,27,36,76,2,0,0,3,1
6,2000,F,28,38,64,1,2,0,3,1
6,2000,F,29,38,58,2,2,0,2,1
6,2000,F,30,43,68,1,0,0,2,2
6,2000,F,31,47,69,2,0,0,2,2
6,2000,F,32,59,59,2,0,0,1,1
6,2000,F,33,44,62,0,0,0,0,2
6,2000,F,34,50,58,1,0,1,1,1
6,2000,F,35,61,65,2,1,0,2,0
6,2000,F,36,69,55,3,1,4,4,2
6,2000,F,37,59,61,3,1,1,3,1
6,2000,F,38,65,56,1,2,1,6,2
6,2000,F,39,63,59,0,1,0,4,2
6,2000,F,40,63,52,2,1,0,3,2
6,2000,F,41,78,62,4,0,1,3,3
6,2000,F,42,80,56,2,0,1,3,1
6,2000,F,43,95,51,2,2,1,4,1
6,2000,F,44,72,53,3,1,0,3,1
6,2000,F,45,74,59,6,0,1,1,2
6,2000,F,46,75,43,4,0,1,1,2
6,2000,F,47,83,35,3,0,1,2,2
6,2000,F,48,68,42,3,2,0,2,3
6,2000,F,49,71,36,2,1,1,3,2
6,2000,F,50,58,31,0,0,0,3,0
6,2000,F,51,65,31,0,0,0,3,2
6,2000,F,52,57,25,1,2,0,3,3
6,2000,F,53,83,18,0,2,0,2,3
6,2000,F,54,58,14,4,1,0,1,2
6,2000,F,55,48,28,3,1,0,1,2
6,2000,F,56,55,22,1,1,1,0,3
6,2000,F,57,68,18,0,0,0,0,3
6,2000,F,58,59,21,0,0,0,2,3
6,2000,F,59,51,21,1,0,0,1,2
6,2000,F,60,50,17,1,0,0,2,2
6,2000,F,61,43,12,1,1,0,1,3
6,2000,F,62,49,12,2,0,0,2,2
6,2000,F,63,38,6,1,0,0,3,1
6,2000,F,64,34,20,2,0,0,3,0
6,2000,F,65,40,14,3,0,1,2,2
6,2000,F,66,36,14,2,0,0,0,1
6,2000,F,67,48,12,2,0,1,0,0
6,2000,F,68,47,13,2,0,0,0,0
6,2000,F,69,41,10,1,0,0,1,0
6,2000,F,70,46,13,1,0,1,0,0
6,2000,F,71,50,12,0,1,0,0,0
6,2000,F,72,53,6,1,0,0,1,0
6,2000,F,73,57,8,1,0,0,1,0
6,2000,F,74,38,6,0,0,1,0,2
6,2000,F,75,33,11,2,0,0,1,1
6,2000,F,76,39,3,3,0,0,1,0
6,2000,F,77,53,6,2,0,0,1,0
6,2000,F,78,48,4,0,0,2,0,0
6,2000,F,79,45,1,2,0,1,0,1
6,2000,F,80,33,3,2,0,0,0,0
6,2000,F,81,38,3,0,0,0,1,0
6,2000,F,82,36,6,1,0,0,0,0
6,2000,F,83,26,6,1,0,1,0,0
6,2000,F,84,23,1,0,0,0,0,0
6,2000,F,85,23,2,0,0,0,0,0
6,2000,F,86,27,3,0,0,0,0,0
6,2000,F,87,19,1,0,0,0,0,0
6,2000,F,88,19,1,0,0,0,0,0
6,2000,F,89,16,1,2,0,0,0,0
6,2000,F,90,13,1,1,0,0,0,0
6,2000,F,91,9,0,0,0,0,0,0
6,2000,F,92,7,0,0,0,1,0,0
6,2000,F,93,4,0,0,0,0,0,0
6,2000,F,94,3,1,0,0,0,0,0
6,2000,F,95,4,0,0,0,0,0,0
6,2000,F,96,2,0,0,0,0,0,0
6,2000,F,97,2,0,0,0,0,0,0
6,2000,F,98,2,0,0,0,0,0,0
6,2000,F,99,2,0,0,0,0,0,0
6,2000,F,100,0,0,1,0,0,0,0
6,2000,M,0,50,82,2,0,0,5,2
6,2000,M,1,42,87,1,0,0,1,3
6,2000,M,2,50,112,2,0,0,2,3
6,2000,M,3,45,104,2,0,0,5,3
6,2000,M,4,45,92,1,0,1,4,3
6,2000,M,5,45,99,2,0,1,4,2
6,2000,M,6,49,106,3,2,0,3,1
6,2000,M,7,52,106,3,1,1,3,1
6,2000,M,8,41,109,3,0,1,3,1
6,2000,M,9,44,94,1,2,1,2,2
6,2000,M,10,54,98,1,1,0,2,2
6,2000,M,11,62,98,3,1,2,1,2
6,2000,M,12,72,103,5,0,1,1,3
6,2000,M,13,74,103,1,0,0,1,1
6,2000,M,14,68,94,2,2,1,1,2
6,2000,M,15,72,91,1,1,2,5,3
6,2000,M,16,78,98,5,1,3,7,3
6,2000,M,17,82,119,4,2,4,5,5
6,2000,M,18,64,126,3,1,3,3,3
6,2000,M,19,52,131,1,0,5,2,5
6,2000,M,20,44,113,1,0,2,1,2
6,2000,M,21,35,93,2,1,4,5,2
6,2000,M,22,28,103,3,0,1,6,1
6,2000,M,23,33,101,3,0,2,2,0
6,2000,M,24,28,99,3,0,1,2,0
6,2000,M,25,29,89,2,2,2,3,0
6,2000,M,26,27,87,2,1,1,3,1
6,2000,M,27,36,92,1,0,0,3,1
6,2000,M,28,31,72,1,0,0,3,0
6,2000,M,29,36,77,1,0,0,4,1
6,2000,M,30,56,91,0,0,0,1,1
6,2000,M,31,53,64,2,0,0,1,1
6,2000,M,32,47,64,1,0,0,2,2
6,2000,M,33,44,77,0,0,0,2,3
6,2000,M,34,51,81,0,0,0,0,2
6,2000,M,35,48,74,0,0,0,1,2
6,2000,M,36,50,69,1,1,0,1,2
6,2000,M,37,54,69,1,1,1,0,0
6,2000,M,38,63,55,0,1,1,2,1
6,2000,M,39,75,59,2,3,0,3,1
6,2000,M,40,71,71,2,3,0,1,1
6,2000,M,41,66,59,1,2,0,1,1
6,2000,M,42,69,57,1,0,0,1,1
6,2000,M,43,91,66,1,0,1,3,1
6,2000,M,44,74,50,1,0,0,3,2
6,2000,M,45,86,50,1,1,1,4,3
6,2000,M,46,69,42,2,0,1,6,2
6,2000,M,47,80,47,3,0,2,4,1
6,2000,M,48,72,42,1,1,1,3,0
6,2000,M,49,71,40,2,0,0,6,1
6,2000,M,50,71,50,4,0,0,4,1
6,2000,M,51,73,38,2,0,0,3,2
6,2000,M,52,73,28,0,1,0,3,2
6,2000,M,53,73,26,1,0,0,4,0
6,2000,M,54,58,32,1,1,0,2,0
6,2000,M,55,52,24,1,0,1,0,1
6,2000,M,56,64,26,1,1,0,2,1
6,2000,M,57,64,18,0,1,0,2,0
6,2000,M,58,44,20,4,0,0,1,0
6,2000,M,59,47,22,2,0,0,0,1
6,2000,M,60,50,20,0,0,0,4,1
6,2000,M,61,54,16,2,1,0,1,1
6,2000,M,62,46,17,2,0,0,2,1
6,2000,M,63,52,13,2,0,0,1,1
6,2000,M,64,47,16,2,0,0,0,1
6,2000,M,65,39,17,2,0,1,1,1
6,2000,M,66,31,13,3,0,0,1,1
6,2000,M,67,36,10,2,0,0,1,2
6,2000,M,68,44,15,0,0,1,2,3
6,2000,M,69,41,12,1,0,0,2,2
6,2000,M,70,38,12,0,0,0,2,0
6,2000,M,71,38,11,2,0,1,2,0
6,2000,M,72,38,9,2,0,0,1,0
6,2000,M,73,37,7,2,0,0,0,1
